idx	rho	beta	gamma	method	metric	perf
2	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
2	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09018538821096186
2	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
2	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
2	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09004726208158831
2	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
2	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
2	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08800644181815413
2	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.18
2	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
2	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08657866553500937
3	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
3	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.15
3	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08323577003005812
3	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
3	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.15
3	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08239830563161177
3	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
3	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.14
3	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08107392980759492
3	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
3	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.155
3	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08364004623108814
4	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
4	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
4	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09354612807160989
4	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
4	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
4	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0929949935633605
4	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
4	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
4	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09367565668703878
4	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
4	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
4	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09078837159526404
5	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
5	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
5	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09228434637758615
5	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
5	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
5	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09193387902410993
5	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
5	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
5	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09201119399961967
5	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
5	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
5	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09063516646847801
6	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
6	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
6	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09716558103526601
6	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
6	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
6	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09572831820487915
6	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
6	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
6	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09674729122566945
6	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
6	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
6	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09317437514508754
7	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
7	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
7	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08804422606043319
7	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
7	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
7	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08690385899929638
7	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
7	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.15
7	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0851071929257252
7	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
7	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
7	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08606734635919328
8	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.29
8	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.205
8	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09980008031951151
8	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.29
8	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.205
8	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09930683083576855
8	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.28
8	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.205
8	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09830667376289076
8	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.28
8	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.205
8	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0992880319387616
9	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
9	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.155
9	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09052254690660852
9	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
9	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
9	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08906627337613049
9	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
9	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
9	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09011052364337205
9	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
9	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
9	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08745322962998672
10	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
10	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
10	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08708705368271746
10	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
10	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
10	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08721333395512415
10	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
10	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
10	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08395406794721752
10	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
10	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
10	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08671928593677222
11	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
11	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
11	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09647878191038306
11	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
11	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
11	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09548753184804358
11	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.26
11	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.2
11	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0970870795519242
11	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
11	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
11	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08897410032768333
12	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.26
12	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.2
12	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09926635117727324
12	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
12	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
12	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09724051509311119
12	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.27
12	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
12	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.10037396615171212
12	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.27
12	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.205
12	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09911603631474569
13	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
13	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
13	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09214152689746476
13	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
13	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
13	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09072022064387564
13	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
13	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
13	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09153087252587877
13	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
13	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
13	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0933483840614052
14	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
14	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
14	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09257335024627861
14	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
14	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
14	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09108912500346823
14	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
14	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
14	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09286281577485651
14	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
14	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
14	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09279921577246622
15	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
15	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
15	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08973553316278897
15	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
15	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.155
15	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09003472997288905
15	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.18
15	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
15	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08862171390485868
15	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
15	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
15	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08877581063330713
16	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
16	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
16	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09221056124486743
16	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
16	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
16	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09072963913262794
16	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
16	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
16	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0880920369551998
16	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
16	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
16	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08722163886441466
17	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
17	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.2
17	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09495149635495229
17	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
17	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
17	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0944115837289655
17	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
17	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
17	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09404257968041257
17	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
17	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
17	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09480767331232731
18	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
18	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
18	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0928575701293419
18	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
18	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
18	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09289083788956165
18	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
18	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
18	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09265545741142513
18	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.2
18	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
18	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08938806836848537
19	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
19	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
19	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09591125316121994
19	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
19	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
19	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09536010796946348
19	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
19	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.2
19	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09717947305502186
19	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.26
19	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
19	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09578935625115008
20	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
20	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
20	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09002068834345525
20	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
20	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.16
20	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08921089213949436
20	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
20	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
20	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08995546432889812
20	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
20	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
20	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08707647961918319
21	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
21	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
21	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09287164319764141
21	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
21	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
21	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09112916788453095
21	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
21	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
21	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08914646124423133
21	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
21	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
21	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0901168260491724
22	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
22	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
22	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08905405260334484
22	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
22	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
22	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08768839576563407
22	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
22	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
22	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08810262203221382
22	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
22	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
22	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08548506419513549
23	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
23	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
23	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09117780543554549
23	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.26
23	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
23	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09092645082877804
23	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.26
23	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
23	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08846266282130852
23	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.24
23	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
23	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08958003893630778
24	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
24	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
24	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08935536556665045
24	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
24	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
24	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08782199133485169
24	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
24	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
24	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08802039860385072
24	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
24	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
24	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08731842806573142
25	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
25	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
25	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09431190543120527
25	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
25	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
25	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09331429242596648
25	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.19
25	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
25	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0954174498197029
25	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
25	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
25	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09547048384224506
26	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
26	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
26	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09068365186636072
26	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
26	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
26	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09056906343827692
26	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
26	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.165
26	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08896051727064895
26	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.25
26	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
26	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09034070736145547
27	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
27	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
27	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09111048457781877
27	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
27	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
27	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09066094378757973
27	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
27	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
27	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09005908043676236
27	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.18
27	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
27	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.08729768418388226
28	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
28	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.195
28	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09331355914475965
28	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
28	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.2
28	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0934176754326421
28	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
28	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.185
28	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.0914098324963658
28	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.21
28	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.19
28	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09016786516353524
29	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
29	0.2	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.18
29	0.2	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09377649214794535
29	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.23
29	0.15	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
29	0.15	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09313358196161482
29	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
29	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.17
29	0.09999999999999999	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09228804095396595
29	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@100	0.22
29	0.05	-inf	-inf	RWR + Prior(uKIN)	Prec@200	0.175
29	0.05	-inf	-inf	RWR + Prior(uKIN)	AveP	0.09135774421195005
0	0.15	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
0	0.15	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
0	0.15	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1079551621943034
0	0.09999999999999999	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.09999999999999999	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
0	0.09999999999999999	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1067206775838034
0	0.05	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
0	0.05	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
0	0.05	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09993614712298167
1	0.15	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
