id	name	uKIN	RWR
ENSP00000287482	SASS6	7.067870314690765e-05	0.00018883869441654007
ENSP00000287490	COX6A2	9.096525148346882e-06	3.5921041157946494e-05
ENSP00000287538	ZIC3	3.153411359831737e-05	3.0568616355614594e-05
ENSP00000287590	B3GNT7	2.402597751929387e-05	4.7755714505122805e-05
ENSP00000287598	BUB1B	1.738385724522688e-05	0.0018012818540731298
ENSP00000287600	PDE6D	1.210313785815547e-06	6.487033073693144e-07
ENSP00000287641	SST	2.2824285821031704e-06	1.5505215607233715e-05
ENSP00000287647	FANCD2	2.666350021281844e-05	0.0015732715115227697
ENSP00000287667	NOMO1	7.336745282922246e-07	2.283976482436539e-08
ENSP00000287713	NMNAT2	4.488248421829329e-06	3.2477950233713366e-06
ENSP00000287727	ZFYVE9	4.417394635905126e-06	1.852433635502377e-05
ENSP00000287766	SLC6A1	9.684848830695476e-07	9.903245082829846e-08
ENSP00000287777	KLHL40	3.9716391100796796e-06	4.3180724158905704e-07
ENSP00000287814	TIMP4	1.5460663244598977e-06	1.248849884747612e-07
ENSP00000287820	PPARG	2.845173490792638e-05	0.00191269960283171
ENSP00000287878	PRKAG2	3.6181362512733613e-06	4.1607204205491726e-05
ENSP00000287907	HTR5A	2.283359727491807e-06	1.55477305436979e-05
ENSP00000287916	CLDN12	2.76904480471969e-06	1.0120725948393806e-06
ENSP00000287934	FZD1	6.905353826892928e-06	4.7020389455431006e-05
ENSP00000287936	HMGCR	2.199861202291568e-06	3.7241276102970465e-06
ENSP00000287957	GATAD1	4.439601806221343e-05	9.274761168628517e-05
ENSP00000287996	IPPK	1.1936608304378664e-06	2.3053359124546577e-07
ENSP00000288014	THTPA	6.180281636247936e-05	9.691957007589533e-05
ENSP00000288050	PDPR	3.4962790148171083e-06	9.91488881178411e-07
ENSP00000288071	DDX19B	4.103880968450767e-06	6.427498641436429e-06
ENSP00000288078	FCSK	1.847478168017515e-06	3.4263995673753356e-07
ENSP00000288135	KIT	3.3855143031809575e-05	0.0017630729801336059
ENSP00000288139	CACNA1D	2.5299356809701708e-05	0.0009901946843815987
ENSP00000288167	IL17RB	2.827775850794725e-06	1.218081224530971e-06
ENSP00000288177	ZNF19	5.38493429746731e-06	2.086778088536165e-06
ENSP00000288207	CCNB2	1.8125602918921045e-06	4.652439585590569e-05
ENSP00000288221	ERC2	4.947657659706451e-06	2.4969750999870623e-06
ENSP00000288235	MYO1E	1.192117991960234e-06	1.606221493039159e-07
ENSP00000288266	APPL1	7.060127007750151e-06	2.8628293787120456e-05
ENSP00000288368	PREX2	0.000892695058993155	0.0013383378590910776
ENSP00000288490	DGKI	1.5108290792523819e-06	8.514596097592622e-07
ENSP00000288532	COQ5	7.9994656444946e-07	3.513055026343734e-08
ENSP00000288602	BRAF	2.9470285511130682e-05	0.0017355124627690627
ENSP00000288607	PSMG3	4.1179800318199206e-06	1.895332126178757e-06
ENSP00000288670	FMNL2	4.752875311056996e-06	3.699812183678695e-06
ENSP00000288680	SPPL3	1.4059454886369762e-06	1.429131468161935e-07
ENSP00000288699	DPYSL5	1.0692729021271885e-05	3.6245127289518216e-05
ENSP00000288774	PEX10	2.2482071579158183e-06	1.081452344629384e-05
ENSP00000288828	WIPI2	1.5278062772817803e-06	1.351983940688613e-06
ENSP00000288840	SMAD6	9.343925920009717e-06	6.290438612049623e-05
ENSP00000288937	MRPL17	1.921521575043733e-06	8.246415655785072e-07
ENSP00000288943	DUSP2	2.6967044183120487e-06	4.361205299303e-06
ENSP00000289004	HPD	4.123206701329691e-06	1.5613682234321113e-06
ENSP00000289013	RHPN1	2.5772483731433414e-06	1.9232423562258774e-06
ENSP00000289081	FANCC	6.683755332670746e-05	0.0018148759042276217
ENSP00000289104	MRAS	3.0267675032099845e-06	3.126038723817702e-05
ENSP00000289153	PIK3CB	1.4908415090702604e-05	0.0014811667786505923
ENSP00000289166	TENT5B	5.87141194735044e-07	1.059709110802702e-08
ENSP00000289228	ACTR1B	2.5403701957539803e-06	1.4000553138459852e-05
ENSP00000289248	RHBDL2	2.767870499811092e-06	6.458572315733282e-07
ENSP00000289316	H2BC5	2.1951033647341157e-06	5.8429061720781764e-05
ENSP00000289359	MITD1	3.4313166011412792e-06	8.977868566343158e-07
ENSP00000289361	BTN3A1	7.629416879245528e-07	1.32733456959227e-08
ENSP00000289371	EIF5B	3.0785720224172577e-06	1.5590428339858528e-05
ENSP00000289382	CNOT11	1.71539507787476e-05	8.065441212827007e-05
ENSP00000289416	ACSM3	5.760347584485737e-06	1.291942889237121e-06
ENSP00000289429	CD1A	2.0765188774041636e-06	8.02279693127253e-07
ENSP00000289451		1.1248643166365905e-06	2.673040032168225e-08
ENSP00000289473	NCF1	2.1612586907843748e-06	6.989821481173611e-06
ENSP00000289528	ZFAND2B	1.4189601653453664e-06	2.318899892797629e-07
ENSP00000289746	CDH15	1.8838063832253453e-05	0.00010279926166585947
ENSP00000289749	NBL1	8.437033555577356e-07	9.33635467744057e-08
ENSP00000289753	HTR6	2.191728644832554e-06	1.4881653156429967e-05
ENSP00000289788	ZSCAN23	8.7024614355399e-06	1.8227438084747154e-06
ENSP00000289805	SPATA2L	1.6583540302627478e-05	2.6127315094168404e-05
ENSP00000289902	FCER1G	2.713243062506749e-06	4.5940895922385336e-05
ENSP00000289957	CHRNB3	1.8559496688162385e-06	7.309183610944621e-07
ENSP00000289968	ARHGAP17	4.127232180813617e-06	2.5622766790724414e-05
ENSP00000290015	WNT9B	1.2819836288329913e-05	6.679773507967426e-05
ENSP00000290130	MIS18A	2.0498415768849587e-06	1.2923716198571608e-05
ENSP00000290158	KPNB1	2.414498336347717e-06	3.900463717848345e-05
ENSP00000290167	WNT4	1.1239052038929667e-05	6.73642716042648e-05
ENSP00000290200	IL10RB	4.506847049427478e-06	2.2035098787714447e-05
ENSP00000290208	MRPL10	1.931519613175298e-06	7.12461723636281e-07
ENSP00000290219	IFNGR2	3.5557835677355584e-06	1.6514460820593105e-05
ENSP00000290246	ELMO2	3.7304766548701967e-06	2.5808171113620686e-05
ENSP00000290277		3.0894204400960985e-06	4.522251887852333e-05
ENSP00000290295	HOXB13	1.4536491541206509e-05	8.410670871166161e-06
ENSP00000290299	ATP5PO	2.528767142390534e-06	3.3228324944732103e-06
ENSP00000290310	KCNE2	4.181458391989405e-06	3.977727697856311e-06
ENSP00000290332	CLIC6	1.0708305282717537e-05	1.943134917534053e-06
ENSP00000290341	IGF2BP1	1.8290934563944778e-06	1.2015668742803279e-06
ENSP00000290349	CBR1	3.6858993258354787e-06	2.367641374796774e-06
ENSP00000290354	CBR3	4.9250259783811685e-06	4.210131754836853e-06
ENSP00000290374	GJD2	2.195613117073639e-06	2.435775735120415e-06
ENSP00000290378	ACTC1	8.060934587013588e-06	2.2245477675761038e-05
ENSP00000290399	SIM2	4.2409489697428603e-05	3.1812646934079765e-05
ENSP00000290401	NPTN	2.360427342142535e-05	1.6900560326780364e-05
ENSP00000290429	MCAT	3.188586292009637e-06	1.4611970134834101e-06
ENSP00000290431	PKD2L2	1.0832635496241785e-06	9.347024302740775e-08
ENSP00000290472	PLA2G4D	4.5700889437792744e-06	5.5392651351022774e-06
ENSP00000290524	RFX5	7.367917664269326e-06	1.0333785395240117e-05
ENSP00000290541	PSMB4	2.067505523750119e-06	3.922593735576427e-05
ENSP00000290551	BTG2	1.7015566010306677e-05	4.5825960859549996e-05
ENSP00000290573	HK2	1.9901442607745585e-06	3.01063460905688e-06
ENSP00000290649	AMFR	2.467346982560443e-06	1.178473112945663e-05
ENSP00000290650	UBR1	2.2041288924191064e-06	0.00014299225879623449
ENSP00000290663	MED8	9.249423064284549e-06	6.934705604393139e-05
ENSP00000290691	RGL4	4.449206749608857e-06	2.1929790701841286e-06
ENSP00000290759	ISL2	1.2027339027208336e-05	6.334469279141082e-06
ENSP00000290765	GSTT2B	4.075600596681392e-06	5.086147522333937e-06
ENSP00000290866	ACE	1.505731079656144e-06	5.857934654830765e-07
ENSP00000290894	SHF	1.989458009330368e-05	1.0764584046008053e-05
ENSP00000290913	CHCHD6	3.4810060448513737e-06	3.88059181703676e-06
ENSP00000290921	CTBP1	7.283273062958645e-06	0.00015274127901615173
ENSP00000290949	ATP6V0D1	2.311551585926658e-06	5.126519824552843e-06
ENSP00000290953	AGRP	2.0237586637641945e-06	5.362487303513543e-07
ENSP00000290974	ZFYVE28	2.688062022444981e-06	2.0613987399918994e-06
ENSP00000291182	ZNF235	5.38493429746731e-06	2.086778088536165e-06
ENSP00000291231		1.1248643166365905e-06	2.673040032168225e-08
ENSP00000291232	TNFRSF13C	2.021417000605583e-06	9.997548166392192e-06
ENSP00000291294	PTGIR	2.169237316719688e-06	1.5264924201703975e-05
ENSP00000291295	CALM3	1.6152744437140227e-06	3.268694813852133e-06
ENSP00000291386	SSU72	2.5113699093365522e-06	9.974752793722393e-06
ENSP00000291416	TRIM62	3.228119429554162e-06	2.0031066434121024e-05
ENSP00000291442	NR2F6	1.1158730516581458e-05	1.3272598481719558e-05
ENSP00000291458	MIX23	2.907981544980731e-06	1.5949133668696273e-06
ENSP00000291526	TFF2	3.6159015530585706e-06	8.459750867511136e-06
ENSP00000291527	TFF1	3.7862664255619294e-06	2.7138235402718392e-05
ENSP00000291539	PDE9A	1.994088831373756e-06	3.8060849577905225e-06
ENSP00000291547	PKNOX1	3.677984245095199e-06	4.2362937460642356e-05
ENSP00000291552	U2AF1	0.00014715302661556714	0.0019449098226224319
ENSP00000291554	CRYAA	5.822616629088035e-07	1.4913016855185558e-07
ENSP00000291565	PDXK	2.0322365856799682e-06	1.0728277867654348e-05
ENSP00000291568	CSTB	2.424785239584669e-06	1.4056521841958101e-05
ENSP00000291574	TRAPPC10	2.9377139888618664e-06	2.0966306571415686e-05
ENSP00000291576	PWP2	2.639625791846053e-06	4.182742154910139e-06
ENSP00000291582	AIRE	6.711496014988252e-06	1.7044002353522384e-05
ENSP00000291670	FTCD	5.626906355947064e-06	2.4306708156478994e-05
ENSP00000291700	S100B	1.965127342489342e-06	1.1376521930735328e-05
ENSP00000291744	FCN2	2.1704653247976274e-06	6.780299311015213e-07
ENSP00000291759	LILRA4	8.172065871383891e-06	2.704258386327231e-05
ENSP00000291823	HIPK4	1.6993799061550377e-06	1.2619373582840245e-06
ENSP00000291842	SHKBP1	1.420475569677914e-06	4.897242593303764e-07
ENSP00000291860	KIR3DL3	4.132333599684351e-06	4.53286035060989e-06
ENSP00000291890	NCR1	1.1296901679782087e-05	4.408215231558985e-05
ENSP00000291900	ZER1	1.6959789734239567e-06	1.1470687256922781e-07
ENSP00000291906	PKN3	1.3549131278677877e-05	4.432980236002328e-05
ENSP00000291971	NLRP8	1.3130253208588278e-06	7.263237832567041e-08
ENSP00000292035	MED27	9.306830339400213e-06	6.791155598023861e-05
ENSP00000292079	FXYD2	1.524293623672495e-05	4.160385277330018e-05
ENSP00000292090	TLCD1	2.177419182719597e-06	9.500505503565975e-08
ENSP00000292114	TMEM199	2.0640086020620034e-06	1.65636246733088e-06
ENSP00000292125	PSG6	6.829449719861665e-06	8.799083285712242e-06
ENSP00000292147	ETHE1	2.348360396321164e-06	2.6454219555477347e-07
ENSP00000292169	S100A1	1.1014618595008133e-06	1.0575299214695136e-06
ENSP00000292174	CXCR5	2.2825346363246927e-06	1.6042521063779523e-05
ENSP00000292180	FLAD1	3.3944756650889126e-06	1.441251683197613e-06
ENSP00000292211	UBE2Q1	1.9688260291855544e-06	1.2476138064087614e-05
ENSP00000292301		2.2463145556572285e-06	1.5626661156540807e-05
ENSP00000292303	CCR5	2.5423310283933813e-06	6.942565178231189e-05
ENSP00000292314	CCDC12	3.4398404386725298e-06	2.7558527368920636e-06
ENSP00000292330	PPP1R35	2.5449974118244432e-06	5.470802931975985e-07
ENSP00000292363	RNF126	1.9590112547751175e-06	1.244782484847495e-05
ENSP00000292377	GPC2	1.1119641278900702e-05	9.437368683465221e-05
ENSP00000292385	DBN1	1.7083919154547834e-06	1.620119309431061e-06
ENSP00000292408	FGFR4	6.044114502435071e-05	0.0017492495649393657
ENSP00000292427	CYP11B1	3.91595573204631e-06	7.240913695670447e-07
ENSP00000292430	LY6K	1.3295999257121281e-06	4.0105093373479494e-07
ENSP00000292431	NACC1	1.3683379582015025e-06	2.1696039723968755e-07
ENSP00000292432	HK3	1.99628910097669e-06	2.8014121380541726e-06
ENSP00000292450	ZSCAN21	1.5244244396138782e-05	1.5845959221663967e-05
ENSP00000292475	ATP5MF	2.093791631793689e-06	1.5443741677451003e-06
ENSP00000292476	CPSF4	3.172411920383633e-06	2.9253422263569972e-05
ENSP00000292478	PTCD1	1.2035339841600763e-06	8.424161968972388e-08
ENSP00000292513	PTGER1	2.0415428318707942e-06	1.4234627965156123e-05
ENSP00000292530	ZNF333	5.38493429746731e-06	2.086778088536165e-06
ENSP00000292539	PPP1R16A	8.563913363887336e-07	1.1047112033725176e-07
ENSP00000292579	ZNF250	5.38493429746731e-06	2.086778088536165e-06
ENSP00000292596	LTC4S	1.8072191138288512e-06	3.606275766187446e-07
ENSP00000292599	MAML1	6.180479570025541e-06	9.862366504714673e-05
ENSP00000292614	POLR2J	2.6452117745030514e-06	4.8923093227195893e-05
ENSP00000292616	LRWD1	2.028536821343699e-06	7.743413943849034e-07
ENSP00000292672	CELF5	9.817314344385078e-07	1.1196724985948956e-07
ENSP00000292779	CCDC116	1.5742489200433777e-06	3.692321433304647e-07
ENSP00000292782	DCUN1D1	2.081180188824396e-06	1.647316595165397e-05
ENSP00000292807	AP2M1	2.3459330816451383e-06	3.8980223608514954e-05
ENSP00000292823	PCYT1A	1.8765640822855318e-05	1.289880925077285e-05
ENSP00000292841	ZNF585A	5.38493429746731e-06	2.086778088536165e-06
ENSP00000292852	FBXO17	1.96966639978908e-06	1.3501938342154503e-05
ENSP00000292853	FBXO27	1.9696663997890783e-06	1.3501938342154503e-05
ENSP00000292879	U2AF1L4	3.430493515117156e-06	5.824831396793569e-05
ENSP00000292907	COX7A1	5.359462291325941e-06	1.0094017917324602e-06
ENSP00000292928	ZNF382	5.38493429746731e-06	2.086778088536165e-06
ENSP00000293190	GRIN2C	3.9404084089140625e-06	2.8342630177648502e-05
ENSP00000293217	ACOX1	4.585959528887228e-06	5.5227668873075564e-05
ENSP00000293288	BAX	6.583506547221814e-05	0.0016829704177679814
ENSP00000293303	KLHL10	3.5940387659594865e-06	1.4792809637476428e-06
ENSP00000293328	STAT5B	2.399611219739096e-05	0.0014731696377963948
ENSP00000293330	HCRT	2.067778810294265e-06	1.3210959815906652e-05
ENSP00000293350	ALDH16A1	1.5415539632194615e-06	2.2188173473953366e-07
ENSP00000293362	PSME3	2.063828925874388e-06	3.767406244745934e-05
ENSP00000293373	NCKAP1L	5.092516300108216e-06	4.622562384901045e-05
ENSP00000293379	ITGA5	2.903017486117468e-06	3.005483671349725e-05
ENSP00000293404	NAGS	9.759929512677093e-06	5.619031613162874e-06
ENSP00000293405	IZUMO2	1.315302983069126e-06	3.100379991577208e-07
ENSP00000293414	ASB16	1.9714197103894175e-06	1.349314393073945e-05
ENSP00000293441	SHANK1	3.708480772742755e-06	1.668783156448758e-05
ENSP00000293471	ZNF613	5.38493429746731e-06	2.086778088536165e-06
ENSP00000293502	SDR9C7	1.377005355372304e-06	1.7786544365983997e-08
ENSP00000293549	WNT1	8.012927998454743e-06	6.765184926128381e-05
ENSP00000293599	AQP5	3.7214176776325694e-06	1.3605452520556848e-06
ENSP00000293662	TAMALIN	1.517967787547308e-06	4.886380357584457e-07
ENSP00000293670	KRT83	7.502219804905183e-07	2.620991019960863e-07
ENSP00000293677		6.774653116011074e-06	6.731972660866352e-06
ENSP00000293695	SYCE2	2.559035948319143e-06	1.7778183065296115e-05
ENSP00000293725	ZNF563	5.38493429746731e-06	2.086778088536165e-06
ENSP00000293745	KRT72	7.281780893929467e-07	1.9299208256589553e-07
ENSP00000293760	LEMD2	4.063159214648095e-06	3.839514749892893e-06
ENSP00000293771	ZNF653	1.332222482116865e-06	2.3386125133889747e-07
ENSP00000293777	MED11	9.421167492215333e-06	6.798220591325044e-05
ENSP00000293778	CXCL16	2.284940130512929e-06	1.550504382928584e-05
ENSP00000293780		1.7697794659744239e-06	6.362658650362666e-07
ENSP00000293805	BCL6B	2.8105675890012607e-06	6.531767861154918e-07
ENSP00000293825	TNFSF12	2.133273831304046e-06	1.5466857449908308e-05
ENSP00000293831	EIF4A1	3.5192110532748235e-06	5.834148430877833e-05
ENSP00000293860	POLR3K	6.746778035881994e-06	5.777086840863754e-05
ENSP00000293872	LUC7L	6.727259225907884e-06	3.9353777478763675e-05
ENSP00000293883	WDR24	2.786353495075302e-06	2.624142146899359e-06
ENSP00000293889	CCDC78	9.064672564897415e-05	6.699231897480448e-05
ENSP00000293894	SOX8	0.00033728988043347857	0.00019669917683395728
ENSP00000293897	SSTR5	2.280336636255653e-06	1.549721395485224e-05
ENSP00000293970		1.0355022591924843e-06	3.3624695449671267e-08
ENSP00000293973	NTN3	4.590434795879528e-06	1.6044028143698829e-06
ENSP00000294008	SLX4	7.0800541126043866e-06	6.579161785209153e-05
ENSP00000294016	ADCY9	1.992078075748994e-06	1.781633635788559e-05
ENSP00000294064	NEU3	2.225984639933303e-05	2.4407903415654163e-05
ENSP00000294066	MAP4K2	3.2768952334926957e-06	7.488028997289274e-06
ENSP00000294117	GNG3	2.231280271504957e-06	5.996503774261287e-05
ENSP00000294119	UBXN1	1.2946004285304324e-05	0.0001345945462392277
ENSP00000294129	NCKIPSD	8.81020467087519e-05	0.0015872576398236944
ENSP00000294168	TAF6L	2.0279932110462445e-06	1.1992483901998873e-05
ENSP00000294179	STX5	3.486700755116903e-06	5.664672829640674e-05
ENSP00000294244	SPINDOC	2.84457708597816e-06	4.823033638114024e-07
ENSP00000294304	LRP5	7.800716897819425e-06	8.022565857682892e-05
ENSP00000294312	FGF19	4.589289283986637e-06	4.8324504357606914e-05
ENSP00000294338	PDZK1IP1	8.230570847057933e-07	1.7398628171527797e-07
ENSP00000294339	TAL1	8.350916444796495e-05	0.0007140587543833646
ENSP00000294353	ZYG11B	1.578639808415374e-06	7.953937175124303e-08
ENSP00000294360	CZIB	4.518234559455241e-07	4.258389537333147e-08
ENSP00000294383	USP24	6.718937419587552e-06	7.3020103656877695e-06
ENSP00000294485	DRAXIN	1.97240574548831e-06	4.7496273954946466e-07
ENSP00000294489	PDPN	5.405534432255748e-06	8.033696257360805e-06
ENSP00000294507	LAPTM5	2.6503997003197577e-06	2.116722229560452e-06
ENSP00000294517	AZIN2	2.188485561416818e-06	1.7796810100651477e-06
ENSP00000294618	DOCK6	2.6497341844553502e-06	1.8414518193610712e-06
ENSP00000294638	LHX8	5.750385724516797e-06	1.631011203808581e-06
ENSP00000294664	DNAI3	2.904961651662493e-06	5.36361233719676e-06
ENSP00000294671	GBP7	3.2219861397306346e-06	2.255867198393859e-05
ENSP00000294724	AGL	4.7278010550034e-06	2.1830005738445115e-05
ENSP00000294728	VCAM1	3.4011655374620395e-06	6.063843252580198e-05
ENSP00000294742	ARPC5	3.500960663361839e-06	6.422378577947497e-05
ENSP00000294753	ZNF496	8.37013544723023e-05	0.00018639926776745262
ENSP00000294785	NCSTN	2.031860847701712e-06	1.8106499804927598e-05
ENSP00000294904	RBMS1	1.1953192583595346e-05	6.0919426262573826e-05
ENSP00000294954	LHCGR	2.1971071329688754e-06	1.5973312655066016e-05
ENSP00000294973	HAAO	1.445293842842777e-06	2.0729894613585447e-07
ENSP00000295006	CAPN2	4.1860475232423615e-06	2.4639791991171723e-05
ENSP00000295025	REL	4.5413294504533235e-05	0.0016980228430724727
ENSP00000295030	PEX13	2.2482071579158217e-06	1.081452344629384e-05
ENSP00000295050	SPRTN	2.6501444432817878e-06	2.749400964777384e-06
ENSP00000295055	CAPN13	1.0575478483720158e-06	2.4351877733457956e-07
ENSP00000295057	LRRTM1	2.4262039197037566e-06	3.511063597367832e-07
ENSP00000295065	MEMO1	7.120571204544861e-06	2.4762330804856917e-05
ENSP00000295079	MAIP1	2.388562646148851e-06	1.1752512862106096e-06
ENSP00000295082	KCNF1	2.387186217527055e-06	5.22134733872114e-07
ENSP00000295095	ARHGAP15	5.290827873107778e-06	9.642462655094804e-06
ENSP00000295101	KCNJ3	9.381920761319736e-06	8.613611704762954e-05
ENSP00000295108	NEUROD1	2.1364458421348832e-05	3.7846232867160894e-05
ENSP00000295119	NUP35	2.9530915014110966e-06	3.259222270186019e-05
ENSP00000295124	CCDC138	5.0256879457921935e-05	1.427623301685658e-05
ENSP00000295201	TEKT4	3.705599880207658e-06	1.4292338123087817e-06
ENSP00000295208	ZNF514	5.38493429746731e-06	2.086778088536165e-06
ENSP00000295225	KCNIP3	1.0078027776582884e-05	1.551163492310891e-05
ENSP00000295228	INHBB	1.7487486221860744e-05	4.6130599344980526e-05
ENSP00000295240	BBS5	5.611216557943535e-06	2.1853749007505577e-05
ENSP00000295256	HPGDS	4.851768357625083e-06	1.9067978426328597e-05
ENSP00000295266	PDHA2	3.4852410448845602e-06	7.523303131847339e-06
ENSP00000295269	SLC9A4	4.264653504134005e-06	5.866430607124838e-07
ENSP00000295314	TMOD4	1.0283772318631148e-05	2.7460812348973294e-05
ENSP00000295317	RNF149	2.2471662431608396e-06	5.165131306843987e-07
ENSP00000295321	IWS1	6.260570346527001e-06	9.847451694091822e-05
ENSP00000295324	CDC42EP3	1.2902754307284783e-05	7.864257260682763e-06
ENSP00000295379	BMP10	2.8302308588529693e-05	7.191486244345274e-05
ENSP00000295400	TGFA	2.6162005923743878e-06	3.136559292791945e-05
ENSP00000295408	MERTK	1.21243492857189e-06	7.151512253044114e-08
ENSP00000295448	GNPDA2	2.4548103213893927e-06	1.7427871600690013e-06
ENSP00000295452	GABRG1	2.8854123664610133e-05	5.4489088864710545e-05
ENSP00000295453	ALPG	1.990905480469641e-06	1.3311556823708063e-05
ENSP00000295454	GABRB1	2.7827026944279324e-05	5.588270411794684e-05
ENSP00000295463	ALPI	1.960543004748702e-06	1.3297758471350638e-05
ENSP00000295488	HELQ	1.342598940524825e-05	1.767679024262442e-05
ENSP00000295491	MRPS18C	1.973827572435125e-06	9.310546420328322e-07
ENSP00000295522	CLDN1	4.903261137424357e-06	2.277031023671415e-05
ENSP00000295550	COL6A3	7.997586264186191e-06	3.564353005340701e-05
ENSP00000295588	POGLUT1	8.123676987310652e-06	1.1177194688131463e-05
