id	prior	degree	curv_mean	curv_std
A8MUH7	False	30.0	-154.53333333333333	401.41597155845983
A8MUK1	False	1.0	-948.0	0.0
A8MUL3	False	2.0	-705.0	552.0
A8MUP2	False	7.0	-467.57142857142856	953.6021717890624
A8MUV8	False	2.0	-1248.0	485.0
A8MUX0	False	1.0	-1443.0	0.0
A8MUZ8	False	1.0	-1325.0	0.0
A8MV24	False	1.0	-129.0	0.0
A8MV57	False	1.0	-219.0	0.0
A8MV65	False	70.0	-205.84285714285716	250.89238647642685
A8MV81	False	16.0	-189.9375	171.22772437239828
A8MVJ9	False	1.0	-75.0	0.0
A8MVS5	False	1.0	-186.0	0.0
A8MVU1	False	1.0	-781.0	0.0
A8MVW0	False	27.0	-239.74074074074073	326.7311265871876
A8MVW5	False	38.0	-107.6842105263158	65.41451040667623
A8MVX0	False	3.0	-739.3333333333334	514.3567719870022
A8MW92	False	39.0	-413.28205128205127	594.9959684723556
A8MW95	False	6.0	-97.66666666666667	56.41118880348314
A8MW99	False	36.0	-225.72222222222223	496.6161389908435
A8MWD9	False	96.0	-288.65625	368.37081713847914
A8MWL7	False	1.0	-167.0	0.0
A8MWX3	False	2.0	-220.0	129.0
A8MWY0	False	2.0	-1447.0	1351.0
A8MXD5	False	10.0	-209.6	202.3107510736886
A8MXJ8	False	1.0	-176.0	0.0
A8MXQ7	False	1.0	-195.0	0.0
A8MXV4	False	80.0	-288.2875	265.40338137211063
A8MXV6	False	1.0	-6.0	0.0
A8MXY4	False	2.0	-91.0	34.0
A8MXZ3	False	1.0	-948.0	0.0
A8MY62	False	1.0	-932.0	0.0
A8MYJ7	False	2.0	-411.0	324.0
A8MYP8	False	8.0	-192.0	110.78018775936427
A8MYV0	False	1.0	-168.0	0.0
A8MYZ6	False	17.0	-362.4117647058824	530.122633850334
A8MZ36	False	1.0	-590.0	0.0
A8MZ59	False	47.0	-102.87234042553192	54.553747466214595
A8MZ97	False	2.0	-125.5	87.5
A8MZG2	False	1.0	-765.0	0.0
A8TX70	False	1.0	-805.0	0.0
A9CP04	False	1.0	-533.0	0.0
A9QM74	False	7.0	-436.42857142857144	299.67118034027
A9UF01	False	19.0	-416.63157894736844	497.84738842406796
A9UHW6	False	38.0	-251.92105263157896	377.0706608064292
A9YTQ3	False	6.0	-1002.6666666666666	1100.0223735098402
A9Z1Z3	False	5.0	-507.4	395.6941242929948
B0AZQ4	False	1.0	-2153.0	0.0
B0AZU3	False	1.0	-720.0	0.0
B0FP48	False	25.0	-78.96	38.98356576815415
B0FTY2	False	2.0	-215.5	68.5
B0I1T2	False	12.0	-331.25	285.072834260533
B0YJ81	False	23.0	-336.5217391304348	402.20596817023744
B1AH88	False	32.0	-296.90625	417.6437895634718
B1AHC3	False	5.0	-256.6	410.8141185499837
B1AJZ9	False	3.0	-706.6666666666666	727.1668003667079
B1AK53	False	2.0	-904.0	789.0
B1APH4	False	1.0	-550.0	0.0
B1ATL7	False	4.0	-202.75	93.04938205060795
B2R4I8	False	1.0	-2153.0	0.0
B2R4M6	False	2.0	-1195.5	958.5
B2R4P2	False	2.0	-144.5	92.5
B2R4U6	False	1.0	-146.0	0.0
B2R550	False	3.0	-353.0	55.06359959174482
B2R5I8	False	1.0	-2153.0	0.0
B2R5W3	False	1.0	-126.0	0.0
B2R5Y4	False	2.0	-1179.0	975.0
B2R665	False	1.0	-2153.0	0.0
B2R673	False	1.0	-2153.0	0.0
B2R679	False	1.0	-2153.0	0.0
B2R6D4	False	1.0	-2153.0	0.0
B2R6D7	False	1.0	-1284.0	0.0
B2R6F9	False	2.0	-312.5	108.5
B2R6J2	False	1.0	-2153.0	0.0
B2R6K0	False	1.0	-195.0	0.0
B2R6K4	False	1.0	-195.0	0.0
B2R6S4	False	1.0	-420.0	0.0
B2R6X5	False	2.0	-312.5	108.5
B2R7C2	False	1.0	-2153.0	0.0
B2R7E8	False	1.0	-2153.0	0.0
B2R7J8	False	1.0	-203.0	0.0
B2R7P8	False	1.0	-2153.0	0.0
B2R7W0	False	1.0	-99.0	0.0
B2R7W4	False	2.0	-1175.0	979.0
B2R841	False	1.0	-2153.0	0.0
B2R8A3	False	1.0	-2153.0	0.0
B2R8R5	False	2.0	-1341.0	810.0
B2R8Y4	False	13.0	-169.92307692307693	170.11871942330407
B2R8Z8	False	2.0	-1195.5	958.5
B2R921	False	1.0	-2153.0	0.0
B2R935	False	1.0	-195.0	0.0
B2R960	False	1.0	-2153.0	0.0
B2R983	False	1.0	-2153.0	0.0
B2R9H7	False	3.0	-93.66666666666667	23.456816114345575
B2R9K8	False	1.0	-2153.0	0.0
B2R9U2	False	1.0	-2153.0	0.0
B2R9X3	False	1.0	-2153.0	0.0
B2R9Y1	False	3.0	-171.66666666666666	67.37622396332074
B2RA03	False	1.0	-2153.0	0.0
B2RAB7	False	2.0	-395.5	14.5
B2RAF7	False	3.0	-226.33333333333334	47.471628954098
B2RAM6	False	1.0	-2153.0	0.0
B2RAU5	False	1.0	-420.0	0.0
B2RAX6	False	1.0	-203.0	0.0
B2RB07	False	2.0	-1146.0	1008.0
B2RB52	False	1.0	-2153.0	0.0
B2RBB2	False	1.0	-195.0	0.0
B2RBR9	False	3.0	-274.6666666666667	104.23157977418467
B2RBS8	False	1.0	-203.0	0.0
B2RC85	False	3.0	-961.0	1256.528816488769
B2RCD8	False	1.0	-2153.0	0.0
B2RCF3	False	1.0	-195.0	0.0
B2RCM2	False	2.0	-1287.5	866.5
B2RD01	False	3.0	-1012.0	1262.1928009090634
B2RD09	False	2.0	-1179.0	975.0
B2RD27	False	1.0	-2153.0	0.0
B2RDC9	False	1.0	-101.0	0.0
B2RDE6	False	1.0	-99.0	0.0
B2RDG1	False	2.0	-1179.0	975.0
B2RDN9	False	1.0	-420.0	0.0
B2RDP1	False	2.0	-67.0	20.0
B2RDP6	False	1.0	-533.0	0.0
B2RDQ3	False	1.0	-2153.0	0.0
B2RDX5	False	2.0	-31.5	8.5
B2RDY9	False	1.0	-2153.0	0.0
B2RNN3	False	2.0	-42.5	16.5
B2RPK0	False	13.0	-403.6923076923077	242.77542158431893
B2RTY4	False	53.0	-513.3018867924528	659.0400275559659
B2RU33	False	9.0	-123.77777777777777	138.057779995493
B2RUY7	False	27.0	-153.25925925925927	162.52580253098336
B2RUZ4	False	56.0	-145.30357142857142	62.18145096721172
B2RV13	False	7.0	-116.85714285714286	69.52374429220684
B2RXF5	False	60.0	-232.03333333333333	359.4920938707214
B2RXH4	False	3.0	-967.0	557.5015695045172
B2RXH8	False	45.0	-385.06666666666666	577.3273440797882
B3EWF7	False	50.0	-254.72	220.01763929285306
B3EWG3	False	19.0	-58.78947368421053	36.68296456390454
B3EWG5	False	19.0	-58.78947368421053	36.68296456390454
B3EWG6	False	19.0	-58.78947368421053	36.68296456390454
B3KM36	False	2.0	-1287.5	866.5
B3KM47	False	1.0	-2153.0	0.0
B3KM70	False	3.0	-430.6666666666667	310.0670178454257
B3KMC9	False	2.0	-1341.0	810.0
B3KME2	False	1.0	-2153.0	0.0
B3KMQ7	False	1.0	-320.0	0.0
B3KN52	False	1.0	-2153.0	0.0
B3KNB4	False	1.0	-420.0	0.0
B3KNN7	False	1.0	-203.0	0.0
B3KNS4	False	7.0	-227.42857142857142	161.64498767613034
B3KP95	False	1.0	-203.0	0.0
B3KPL7	False	1.0	-351.0	0.0
B3KQ33	False	1.0	-2153.0	0.0
B3KQJ0	False	1.0	-2153.0	0.0
B3KQQ3	False	3.0	-1319.3333333333333	661.946792087971
B3KRI1	False	1.0	-64.0	0.0
B3KRR4	False	2.0	-1287.5	866.5
B3KS81	False	1.0	-368.0	0.0
B3KSX3	False	1.0	-203.0	0.0
B3KSZ4	False	1.0	-2153.0	0.0
B3KT93	False	1.0	-236.0	0.0
B3KTJ9	False	1.0	-2153.0	0.0
B3KTV0	False	1.0	-195.0	0.0
B3KU62	False	1.0	-2153.0	0.0
B3KU91	False	1.0	-2153.0	0.0
B3KUP4	False	1.0	-23.0	0.0
B3KW06	False	1.0	-195.0	0.0
B3KW34	False	1.0	-2153.0	0.0
B3KW79	False	40.0	-229.325	358.32564710748795
B3KWQ7	False	1.0	-86.0	0.0
B3KWV6	False	1.0	-420.0	0.0
B3KWX7	False	1.0	-195.0	0.0
B3KX72	False	1.0	-137.0	0.0
B3KXG1	False	1.0	-320.0	0.0
B3KXM2	False	2.0	-1109.0	1045.0
B3KXU8	False	1.0	-236.0	0.0
B3KXW5	False	1.0	-2153.0	0.0
B3KY54	False	1.0	-107.0	0.0
B3KY60	False	2.0	-1179.0	975.0
B3KY63	False	3.0	-837.0	932.2274400595597
B3KY97	False	1.0	-137.0	0.0
B3SHH9	False	1.0	-59.0	0.0
B4DDF7	False	2.0	-134.5	69.5
B4DDX2	False	1.0	-533.0	0.0
B4DE84	False	9.0	-305.3333333333333	225.55659550937054
B4DEF3	False	18.0	-143.61111111111111	108.78323956325507
B4DF70	False	3.0	-139.66666666666666	75.97514213360988
B4DH59	False	4.0	-1492.0	783.3498579817322
B4DH61	False	2.0	-222.5	59.5
B4DHC4	False	1.0	-137.0	0.0
B4DHK7	False	1.0	-147.0	0.0
B4DJ30	False	1.0	-2153.0	0.0
B4DJ38	False	58.0	-376.17241379310343	349.40156415234406
B4DJ69	False	1.0	-81.0	0.0
B4DJV9	False	1.0	-2153.0	0.0
B4DJW8	False	1.0	-2153.0	0.0
B4DKM0	False	1.0	-2153.0	0.0
B4DL07	False	2.0	-1179.0	975.0
B4DL19	False	9.0	-132.22222222222223	76.02452495781692
B4DLD4	False	1.0	-195.0	0.0
B4DLG2	False	1.0	-203.0	0.0
B4DLN1	False	11.0	-195.8181818181818	199.3766732876233
B4DLR9	False	1.0	-387.0	0.0
B4DLT5	False	1.0	-2153.0	0.0
B4DLV7	False	1.0	-2153.0	0.0
B4DM97	False	1.0	-236.0	0.0
B4DMN1	False	2.0	-1287.5	866.5
B4DMS2	False	3.0	-208.66666666666666	157.99648378647194
B4DMY3	False	1.0	-203.0	0.0
B4DN49	False	9.0	-247.33333333333334	231.3357348578516
B4DN52	False	1.0	-360.0	0.0
B4DN72	False	1.0	-2153.0	0.0
B4DNA4	False	3.0	-295.6666666666667	88.15642662651179
B4DNQ8	False	1.0	-195.0	0.0
B4DNW0	False	3.0	-441.0	430.50667822926977
B4DP95	False	8.0	-423.25	309.81960477025984
B4DPD5	False	4.0	-584.25	907.5974809903341
B4DPZ4	False	1.0	-2153.0	0.0
B4DQ50	False	1.0	-236.0	0.0
B4DQ88	False	1.0	-55.0	0.0
B4DQE5	False	1.0	-203.0	0.0
B4DQK8	False	1.0	-2153.0	0.0
B4DQY1	False	1.0	-236.0	0.0
B4DR52	False	2.0	-1287.5	866.5
B4DRD7	False	1.0	-533.0	0.0
B4DRL5	False	1.0	-81.0	0.0
B4DRS6	False	1.0	-95.0	0.0
B4DRT3	False	1.0	-251.0	0.0
B4DS05	False	1.0	-2153.0	0.0
B4DS77	False	2.0	-1006.5	689.5
B4DSH1	False	1.0	-533.0	0.0
B4DSR6	False	1.0	-195.0	0.0
B4DUJ2	False	1.0	-153.0	0.0
B4DWA7	False	1.0	-144.0	0.0
B4DWB5	False	1.0	-2153.0	0.0
B4DWV9	False	1.0	-203.0	0.0
B4DWX3	False	2.0	-1341.0	810.0
B4DX44	False	1.0	-105.0	0.0
B4DXB9	False	2.0	-1456.5	694.5
B4DXR9	False	1.0	-1100.0	0.0
B4DY87	False	1.0	-2153.0	0.0
B4DZC0	False	1.0	-533.0	0.0
B4DZF2	False	1.0	-2153.0	0.0
B4DZZ1	False	1.0	-236.0	0.0
B4E022	False	1.0	-533.0	0.0
B4E083	False	1.0	-137.0	0.0
B4E0B5	False	2.0	-2414.5	135.5
B4E0B8	False	4.0	-136.0	97.66524458577882
B4E0Q1	False	2.0	-64.5	29.5
B4E0R6	False	1.0	-126.0	0.0
B4E1J8	False	2.0	-1191.0	960.0
B4E1Z4	False	1.0	-2153.0	0.0
B4E290	False	1.0	-2153.0	0.0
B4E2L0	False	1.0	-2153.0	0.0
B4E2V5	False	12.0	-311.4166666666667	129.1352381119198
B4E2X3	False	1.0	-178.0	0.0
B4E312	False	1.0	-195.0	0.0
B5BUD8	False	7.0	-156.71428571428572	141.26946317053023
B5MCY1	False	4.0	-587.0	229.1102354762877
B5MD39	False	1.0	-613.0	0.0
B5ME19	False	55.0	-457.23636363636365	517.5705472734694
B6SEH8	False	1.0	-133.0	0.0
B7U540	False	3.0	-182.0	120.87459065770054
B7Z1N3	False	1.0	-259.0	0.0
B7Z284	False	2.0	-297.5	236.5
B7Z2B5	False	1.0	-2153.0	0.0
B7Z2M7	False	1.0	-203.0	0.0
B7Z2P6	False	1.0	-420.0	0.0
B7Z2W3	False	1.0	-195.0	0.0
B7Z3E8	False	18.0	-368.8888888888889	230.45025707873342
B7Z3K9	False	1.0	-2153.0	0.0
B7Z4L7	False	1.0	-533.0	0.0
B7Z4Q4	False	1.0	-167.0	0.0
B7Z5V2	False	1.0	-657.0	0.0
B7Z6D1	False	1.0	-2153.0	0.0
B7Z6F7	False	1.0	-2153.0	0.0
B7Z6G4	False	2.0	-112.5	0.5
B7Z6H4	False	1.0	-691.0	0.0
B7Z6L9	False	2.0	-1191.0	960.0
B7Z8K6	False	1.0	1.0	0.0
B7Z8W3	False	1.0	-195.0	0.0
B7Z8Y3	False	1.0	-533.0	0.0
B7Z9C6	False	1.0	-33.0	0.0
B7ZAP0	False	74.0	-241.22972972972974	419.9655889152109
B7ZAQ6	False	45.0	-257.5111111111111	447.37866746053663
B7ZBB8	False	1.0	-623.0	0.0
B7ZC32	False	1.0	-79.0	0.0
B7ZL87	False	2.0	-117.5	25.5
B7ZLF8	False	1.0	-236.0	0.0
B7ZLH0	False	18.0	-205.5	231.4272743937787
B7ZVW5	False	1.0	-326.0	0.0
B7ZW38	False	6.0	-1072.0	531.0866219365726
B8Y2T7	False	2.0	-110.0	84.0
B8ZZ34	False	1.0	-195.0	0.0
B9A064	False	32.0	-445.78125	534.769210406169
C0H5X2	False	3.0	-263.0	146.94443394244868
C1K0Y1	False	3.0	-26.0	28.331372481167705
C3PTT6	False	13.0	-130.76923076923077	115.06463323925908
C4AMC7	False	7.0	-745.1428571428571	892.3166363975496
C4P0D8	False	1.0	-2217.0	0.0
C9J069	False	2.0	-1415.0	1383.0
C9J3I9	False	1.0	-161.0	0.0
C9J3V5	False	1.0	-1037.0	0.0
C9J442	False	3.0	-1182.6666666666667	1099.9470694335957
C9J798	False	2.0	-1047.5	393.5
C9J7I0	False	9.0	-325.1111111111111	275.98447800332076
C9JCN9	False	12.0	-163.5	234.22763144713164
C9JE40	False	2.0	-77.0	65.0
C9JH25	False	1.0	-1973.0	0.0
C9JI98	False	1.0	-1256.0	0.0
C9JL84	False	1.0	-948.0	0.0
C9JLW8	False	33.0	-408.06060606060606	548.3202967628108
C9JN71	False	1.0	-298.0	0.0
C9JPN9	False	1.0	-765.0	0.0
C9JQI7	False	3.0	-353.3333333333333	139.90790621770532
C9JR72	False	1.0	-1257.0	0.0
C9JRZ8	False	12.0	-239.83333333333334	178.02847774692927
D3DR40	False	11.0	-102.18181818181819	82.74695070659504
D3DS95	False	1.0	-195.0	0.0
D3DSW1	False	1.0	-2153.0	0.0
D3DWG5	False	6.0	-321.8333333333333	474.82748329144647
D3DWK4	False	1.0	-555.0	0.0
D3DX41	False	5.0	-277.2	134.97466428926577
D3W0D1	False	2.0	3.5	2.5
D6RA61	False	1.0	1.0	0.0
D6RA96	False	15.0	-159.13333333333333	298.56944846309307
D6RF30	False	2.0	-61.5	62.5
D6RGH6	False	6.0	-110.0	79.32212806020776
D6RGX4	False	1.0	-176.0	0.0
D6RIA3	False	1.0	-430.0	0.0
D6W551	False	1.0	-72.0	0.0
E0CX11	False	1.0	-252.0	0.0
E1NZA1	False	8.0	-447.5	658.066296052305
E2PSM9	False	1.0	-90.0	0.0
E5BBQ0	False	1.0	-28.0	0.0
E5RG02	False	1.0	-23.0	0.0
E5RIL1	False	25.0	-78.96	38.98356576815415
E5RJM6	False	2.0	-1427.0	1126.0
E7ETH6	False	3.0	-1231.6666666666667	853.2699195187627
E7EU14	False	1.0	-34.0	0.0
E9PAV3	False	110.0	-645.5454545454545	588.0614939452821
E9PB15	False	2.0	-58.0	2.0
E9PI22	False	1.0	-73.0	0.0
E9PJ23	False	1.0	-1726.0	0.0
E9PJI5	False	2.0	-148.0	21.0
E9PLD3	False	1.0	-348.0	0.0
E9PQ53	False	1.0	-402.0	0.0
E9PQX1	False	13.0	-97.3076923076923	83.04436684029402
E9PRG8	False	17.0	-833.4117647058823	789.41706406567
E9PSI1	False	2.0	-436.0	227.0
F2Z307	False	1.0	-2217.0	0.0
F2Z333	False	1.0	-168.0	0.0
F4ZW66	False	2.0	-1195.5	958.5
F5H284	False	2.0	-63.5	45.5
F5H423	False	1.0	-623.0	0.0
F5H4B4	False	1.0	-87.0	0.0
F6QDS0	False	9.0	-639.8888888888889	596.8702528736309
F7VJQ1	False	453.0	-573.467991169978	205.9253427044114
F8VUJ3	False	1.0	-730.0	0.0
F8WCM5	False	2.0	-118.0	70.0
G2XKQ0	False	38.0	-156.10526315789474	141.84531780367473
G9K388	False	1.0	-420.0	0.0
H0Y858	False	8.0	-136.75	104.96636365998395
H0YAA0	False	1.0	-1552.0	0.0
H0YD56	False	1.0	-2153.0	0.0
H0YHG0	False	7.0	-184.0	200.5257375714435
H0YIS7	False	3.0	-764.0	1029.1417135976303
H3BMG3	False	1.0	-370.0	0.0
H3BN98	False	4.0	-353.25	157.22336817407265
H3BNR1	False	1.0	-90.0	0.0
H3BNV4	False	2.0	-1734.5	480.5
H3BPM6	False	1.0	-2217.0	0.0
H3BQZ7	False	3.0	-1128.6666666666667	549.1231393979152
H3BR10	False	1.0	-83.0	0.0
H3BRN7	False	1.0	-306.0	0.0
H3BRN8	True	1.0	-85.0	0.0
H3BS89	False	2.0	-752.0	167.0
H3BSY2	False	1.0	-343.0	0.0
H3BU77	False	3.0	-123.66666666666667	27.010286106510527
H3BU86	False	2.0	-1734.5	480.5
H3BUK9	False	4.0	-89.75	92.08521868356506
H7BZ11	False	1.0	-335.0	0.0
H7BZ55	False	2.0	-601.0	252.0
H7C417	False	1.0	-66.0	0.0
I1YAP6	False	2.0	-221.0	123.0
I3L0A0	False	16.0	-286.5625	493.89219076003826
I3L0D1	False	1.0	-2217.0	0.0
I3L0E3	False	4.0	-778.5	838.934294209028
I6L899	False	2.0	-208.5	135.5
I6L964	False	1.0	-61.0	0.0
J3KQ70	False	1.0	-1735.0	0.0
J3QQQ9	False	1.0	-138.0	0.0
J3QSS5	False	5.0	-69.8	40.99463379516885
K7ERS5	False	1.0	-90.0	0.0
K9M1U5	False	10.0	-55.1	36.11218630877948
L0R6Q1	False	27.0	-343.81481481481484	533.9238423316109
L0R8F8	False	39.0	-276.8205128205128	471.9215966931138
L7N2F9	False	1.0	-420.0	0.0
L8EAE2	False	3.0	-284.0	145.58159224297555
L8EAQ1	False	2.0	-441.5	146.5
L8EBI7	False	2.0	-296.0	21.0
M0QYT0	False	2.0	-312.0	158.0
M0QZD8	False	1.0	-1443.0	0.0
M0R2J8	False	2.0	-185.0	26.0
O00115	False	12.0	-680.1666666666666	597.6298789570534
O00116	False	100.0	-458.19	543.455622751297
O00124	False	41.0	-326.5365853658537	339.1230510942337
O00139	False	113.0	-534.858407079646	611.1863390271349
O00141	True	114.0	-346.1666666666667	350.25839876644324
O00142	False	6.0	-103.5	71.07918119956082
O00144	False	6.0	-162.83333333333334	152.06513589760002
O00148	False	146.0	-486.7671232876712	498.3067361602524
O00151	False	61.0	-405.1639344262295	493.89801762512525
O00154	False	78.0	-447.38461538461536	532.7930812760441
O00155	False	32.0	-147.9375	177.5892271331513
O00159	False	281.0	-509.01423487544486	389.8790940566341
O00160	False	29.0	-596.5862068965517	675.2799428304239
O00161	False	97.0	-373.3814432989691	494.777434985785
O00165	False	352.0	-527.8096590909091	322.680966875914
O00167	False	120.0	-252.16666666666666	191.13596091671383
O00168	False	19.0	-157.21052631578948	203.35180274261245
O00170	False	81.0	-339.24691358024694	430.40129224598894
O00175	False	34.0	-127.97058823529412	232.5402539845164
O00178	False	77.0	-516.0909090909091	620.7310767615999
O00180	False	16.0	-368.0	470.62564740991326
O00182	False	559.0	-675.257602862254	150.91358581967168
O00186	False	54.0	-452.72222222222223	576.1680058695157
O00187	False	13.0	-32.53846153846154	32.01349567487818
O00189	False	44.0	-170.0909090909091	207.5196396162211
O00192	False	28.0	-499.7857142857143	698.5537282303272
O00193	False	57.0	-251.2982456140351	219.23142982128164
O00194	False	26.0	-258.88461538461536	496.89701199800385
O00198	False	8.0	-399.625	611.2705901440049
O00203	False	107.0	-512.8691588785047	633.8108607302862
O00204	False	18.0	-97.0	98.03117418000822
O00206	False	81.0	-211.8641975308642	241.56157373094004
O00212	False	27.0	-404.85185185185185	709.9543910078911
O00213	False	242.0	-400.7190082644628	296.6402981696688
O00214	False	139.0	-279.0071942446043	369.3344684544493
O00217	False	223.0	-370.5560538116592	419.9201773886908
O00219	False	10.0	-53.9	53.6478331342469
O00220	False	102.0	-265.6372549019608	280.1114900309632
O00221	True	67.0	-358.67164179104475	260.0171858877909
O00222	False	5.0	-200.4	155.4395059178972
O00230	False	10.0	-288.5	815.9320130991307
O00231	False	210.0	-484.23809523809524	476.0935987169214
O00232	False	171.0	-423.6432748538012	465.7349674242562
O00233	False	120.0	-331.2916666666667	388.67229975549094
O00237	False	14.0	-285.85714285714283	267.6222970485662
O00238	False	77.0	-234.64935064935065	371.11186979423843
O00241	False	12.0	-150.75	196.31782267537506
O00244	False	21.0	-229.85714285714286	493.1418501341592
O00253	False	12.0	-107.16666666666667	118.37428868729148
O00254	False	18.0	-267.44444444444446	308.3764334240832
O00255	True	85.0	-460.4117647058824	544.5712246209131
O00257	False	176.0	-412.2556818181818	417.4498846780496
O00258	False	43.0	-108.69767441860465	56.63696503649502
O00264	False	183.0	-438.2950819672131	395.4013528890908
O00267	False	262.0	-463.87786259541986	349.70513256019416
O00268	False	83.0	-440.6144578313253	622.1709336141835
O00273	False	60.0	-445.1666666666667	516.0188034902949
O00287	False	14.0	-364.2142857142857	437.3302411175316
O00291	True	129.0	-394.26356589147287	528.7326740523421
O00292	False	4.0	-109.25	133.76728860225882
O00294	False	6.0	-333.8333333333333	377.45702477971656
O00295	False	33.0	-276.030303030303	381.6413900468316
O00299	False	130.0	-496.4846153846154	532.8603401183145
O00300	False	10.0	-256.9	359.063907960686
O00303	False	212.0	-562.816037735849	494.1254129318337
O00305	False	15.0	-114.06666666666666	77.1383749432725
O00308	False	787.0	-845.1715374841169	169.72869389988293
O00311	False	73.0	-363.0821917808219	513.8159350996419
O00321	False	2.0	-119.0	89.0
O00322	False	83.0	-120.26506024096386	75.04714732341206
O00327	False	99.0	-272.7878787878788	282.2787601626003
O00329	False	26.0	-162.0	177.72364026119965
O00330	False	77.0	-361.961038961039	384.1941960782584
O00338	False	12.0	-105.5	109.05464990850535
O00339	False	52.0	-313.0192307692308	405.9767182783068
O00341	False	3.0	-261.6666666666667	282.0996671785031
O00358	False	84.0	-200.79761904761904	195.6138555177561
O00370	False	3.0	-142.33333333333334	48.12714641678044
O00391	False	23.0	-276.7391304347826	469.3634187957044
O00399	False	42.0	-201.66666666666666	419.81592716143194
O00400	False	74.0	-319.4054054054054	392.3693764023247
O00401	False	99.0	-341.5353535353535	417.71909059691956
O00408	False	7.0	-394.14285714285717	523.4603078338902
O00409	False	23.0	-445.6521739130435	714.1578566636402
O00410	False	195.0	-565.2461538461539	448.68862016973696
O00411	False	119.0	-507.70588235294116	536.9508897772913
O00418	False	49.0	-270.6530612244898	312.8042715286146
O00421	False	12.0	-54.25	24.839904052418024
O00422	False	171.0	-427.91812865497076	339.4877363346786
O00423	False	24.0	-396.7083333333333	544.9954494585762
O00425	False	194.0	-561.4381443298969	442.4580809414276
O00429	False	288.0	-488.9791666666667	273.51463673890777
O00442	False	47.0	-537.2553191489362	613.1301089954832
O00443	False	88.0	-512.0568181818181	638.5951263578966
O00444	False	101.0	-288.8019801980198	302.956880891072
O00445	False	11.0	-88.36363636363636	79.01239572172173
O00451	False	3.0	-211.0	281.54691734534526
O00453	False	10.0	-222.5	159.13154935461415
O00458	False	21.0	-477.6666666666667	584.5425833470404
O00459	False	150.0	-407.61333333333334	391.55428379160355
O00461	False	54.0	-446.9074074074074	604.9914376045002
O00462	False	20.0	-252.95	515.003347076502
O00463	False	96.0	-279.0416666666667	287.3290041002165
O00468	False	230.0	-432.1391304347826	390.1243143444435
O00469	False	66.0	-377.25757575757575	485.0025401559866
O00470	False	47.0	-100.61702127659575	105.35402388411187
O00471	False	92.0	-322.57608695652175	466.67257010567477
O00472	False	47.0	-241.87234042553192	179.2475546017089
O00478	False	9.0	-128.77777777777777	126.38985347617268
O00479	False	21.0	-725.1904761904761	656.3768965963743
O00481	False	8.0	-214.375	404.4381712635443
O00482	False	42.0	-180.54761904761904	205.5835136039844
O00483	False	278.0	-415.78776978417267	347.57708362182757
O00487	False	429.0	-566.4382284382284	277.3546433100159
O00488	False	43.0	-351.1860465116279	432.1352746759441
O00499	False	136.0	-355.19117647058823	407.24056185044117
O00501	False	41.0	-97.51219512195122	54.858186107328756
O00505	False	147.0	-480.6258503401361	497.5403885548635
O00506	False	64.0	-347.96875	555.2602140199111
O00507	False	26.0	-572.3461538461538	647.8598460913554
O00512	True	20.0	-669.65	748.7209944298344
O00515	False	15.0	-792.8666666666667	799.8075490738728
O00519	False	5.0	-262.4	133.5014606661665
O00522	False	19.0	-139.3684210526316	272.1112795832879
O00526	False	34.0	-78.76470588235294	41.36783264632886
O00533	False	10.0	-247.7	439.89704477297863
O00534	False	39.0	-209.48717948717947	438.27440601048056
O00541	False	179.0	-495.21787709497204	503.9378813740454
O00548	False	15.0	-151.46666666666667	225.13429078860662
O00555	False	101.0	-207.9009900990099	108.81817926079064
O00559	False	37.0	-174.0	198.2669508107284
O00560	False	403.0	-535.2009925558312	243.8279745847097
O00562	False	11.0	-536.2727272727273	586.0102529213339
O00566	False	71.0	-421.9718309859155	484.5752887571882
O00567	False	351.0	-475.23646723646726	288.7707386922046
O00570	False	6.0	-354.8333333333333	295.1821001047018
O00571	True	386.0	-590.7720207253886	336.3373889670314
O00574	False	1.0	-62.0	0.0
O00584	False	14.0	-456.2142857142857	563.7628907074103
O00585	False	46.0	-154.04347826086956	319.7865427003606
O00587	False	4.0	-91.5	100.29331981742354
O00590	False	25.0	-175.0	528.7844929647616
O00592	False	38.0	-477.10526315789474	572.5390719589954
O00602	False	55.0	-111.07272727272728	80.87090825292427
O00622	False	19.0	-613.2631578947369	527.1434282107832
O00623	False	39.0	-157.33333333333334	255.29604065881708
O00624	False	51.0	-133.31372549019608	169.59056695419773
O00625	False	57.0	-225.3684210526316	216.14498314698903
O00626	False	60.0	-144.03333333333333	120.90036761271196
O00628	False	33.0	-187.66666666666666	144.00624285008615
O00629	False	123.0	-476.6747967479675	472.62581661979465
O00631	False	8.0	-232.5	297.88630381405585
O00634	False	6.0	-1120.5	972.6398357048718
O00635	False	39.0	-309.3333333333333	375.2094343938058
O00712	True	25.0	-724.56	800.0583018755572
O00716	False	168.0	-374.26785714285717	319.93272122384394
O00743	True	172.0	-486.1744186046512	419.6030569384639
O00744	False	9.0	-361.55555555555554	841.8844089450115
O00746	False	197.0	-372.44162436548226	302.1107856322428
O00748	False	2.0	-1590.5	1146.5
O00750	False	35.0	-755.6857142857143	702.3862906011832
O00754	False	21.0	-310.8095238095238	368.6572313070928
O00755	False	37.0	-211.27027027027026	204.25813671293605
O00757	False	25.0	-301.64	227.31614636888423
O00762	False	77.0	-300.5064935064935	321.39701642303186
