idx	rho	beta	gamma	method	metric	perf
5	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09044078741974815
6	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
6	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
6	0.2	0.5	-inf	RWR + Curv	AveP	0.085399906209615
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.22
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.19
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09286580220292887
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.2
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.18
6	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08923338494258698
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.19
6	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0922698510024347
7	0.2	0.5	-inf	RWR + Curv	Prec@100	0.18
7	0.2	0.5	-inf	RWR + Curv	Prec@200	0.14
7	0.2	0.5	-inf	RWR + Curv	AveP	0.08170021563890278
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.19
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.15
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08791053808521757
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.19
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
7	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08459110270710887
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.19
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.155
7	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0869692329909705
8	0.2	0.5	-inf	RWR + Curv	Prec@100	0.18
8	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
8	0.2	0.5	-inf	RWR + Curv	AveP	0.0824335880145064
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.16
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08819062924851566
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.19
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.16
8	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08519403478814724
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.16
8	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08758097012492547
9	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
9	0.2	0.5	-inf	RWR + Curv	Prec@200	0.14
9	0.2	0.5	-inf	RWR + Curv	AveP	0.08478089472746332
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.145
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09128672985846162
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.18
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.145
9	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08828632480015994
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.2
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.145
9	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09133072740892656
10	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
10	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
10	0.2	0.5	-inf	RWR + Curv	AveP	0.0825445957251945
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08822647476769764
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
10	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08550900061890482
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.18
10	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08810199580309333
11	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
11	0.2	0.5	-inf	RWR + Curv	Prec@200	0.155
11	0.2	0.5	-inf	RWR + Curv	AveP	0.08393104221869027
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.16
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09092547731340196
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.22
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.16
11	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08741685311982976
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.16
11	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0903417850815747
12	0.2	0.5	-inf	RWR + Curv	Prec@100	0.18
12	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
12	0.2	0.5	-inf	RWR + Curv	AveP	0.0805338676772213
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.155
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08753344033441464
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.19
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
12	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.0840197870486657
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.2
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.165
12	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08705910177818364
13	0.2	0.5	-inf	RWR + Curv	Prec@100	0.2
13	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
13	0.2	0.5	-inf	RWR + Curv	AveP	0.08513471000763993
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.22
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.165
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09156093851152955
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.165
13	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08844857195484783
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
13	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09123334007483676
14	0.2	0.5	-inf	RWR + Curv	Prec@100	0.17
14	0.2	0.5	-inf	RWR + Curv	Prec@200	0.145
14	0.2	0.5	-inf	RWR + Curv	AveP	0.0815948768289517
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.17
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.145
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.087122768684714
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.17
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
14	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08417489512308352
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.17
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.15
14	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08633109379492837
15	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
15	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
15	0.2	0.5	-inf	RWR + Curv	AveP	0.0834011310014571
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.16
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08828106932651117
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.19
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
15	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08595563692241232
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
15	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08799845239151477
16	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
16	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
16	0.2	0.5	-inf	RWR + Curv	AveP	0.08856580850059408
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.24
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.18
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09480466824590905
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.24
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.175
16	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.0918472583267266
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.24
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.18
16	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09477283078455082
17	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
17	0.2	0.5	-inf	RWR + Curv	Prec@200	0.15
17	0.2	0.5	-inf	RWR + Curv	AveP	0.08034272989256457
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.15
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08652737261496998
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.2
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
17	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08339873739345584
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.2
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.155
17	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08570149787715778
18	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
18	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
18	0.2	0.5	-inf	RWR + Curv	AveP	0.08350608842302472
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08939481562281913
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.2
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.165
18	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08640229464996779
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
18	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08893787643846549
19	0.2	0.5	-inf	RWR + Curv	Prec@100	0.16
19	0.2	0.5	-inf	RWR + Curv	Prec@200	0.13
19	0.2	0.5	-inf	RWR + Curv	AveP	0.07874160410881681
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.18
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.14
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08469678674463621
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.17
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.14
19	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08147410592214219
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.17
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.14
19	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08383016106633438
20	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
20	0.2	0.5	-inf	RWR + Curv	Prec@200	0.17
20	0.2	0.5	-inf	RWR + Curv	AveP	0.08528595184268457
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.23
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09159098933887505
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.23
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
20	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08829045357662857
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.24
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.175
20	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09099785012108544
21	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
21	0.2	0.5	-inf	RWR + Curv	Prec@200	0.155
21	0.2	0.5	-inf	RWR + Curv	AveP	0.08315019160965845
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.165
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08987931088785206
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.165
21	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08647797928521707
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.175
21	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08922932992015406
22	0.2	0.5	-inf	RWR + Curv	Prec@100	0.19
22	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
22	0.2	0.5	-inf	RWR + Curv	AveP	0.08608243903581975
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09274676223238862
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
22	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08926010434717609
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
22	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0919990165589484
23	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
23	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
23	0.2	0.5	-inf	RWR + Curv	AveP	0.0877496519803308
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09484011703579094
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.175
23	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.09118996832189377
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.175
23	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.0939947926044152
24	0.2	0.5	-inf	RWR + Curv	Prec@100	0.17
24	0.2	0.5	-inf	RWR + Curv	Prec@200	0.12
24	0.2	0.5	-inf	RWR + Curv	AveP	0.0785255162638536
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.18
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.13
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08412393864017287
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.17
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.13
24	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08128489108903962
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.18
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.13
24	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08359211710427453
25	0.2	0.5	-inf	RWR + Curv	Prec@100	0.18
25	0.2	0.5	-inf	RWR + Curv	Prec@200	0.14
25	0.2	0.5	-inf	RWR + Curv	AveP	0.07796996151335235
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.19
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.14
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08304081563925884
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.18
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.145
25	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08019193158076589
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.19
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.145
25	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08207568183502684
26	0.2	0.5	-inf	RWR + Curv	Prec@100	0.18
26	0.2	0.5	-inf	RWR + Curv	Prec@200	0.145
26	0.2	0.5	-inf	RWR + Curv	AveP	0.08239565114841259
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.19
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.155
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08765384400280005
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.18
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.155
26	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08506768745827052
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.2
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.155
26	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.08725296667576843
27	0.2	0.5	-inf	RWR + Curv	Prec@100	0.2
27	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
27	0.2	0.5	-inf	RWR + Curv	AveP	0.08682994182272821
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.0932636564281521
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.21
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
27	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08977550099438868
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.22
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
27	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09241265536948012
28	0.2	0.5	-inf	RWR + Curv	Prec@100	0.21
28	0.2	0.5	-inf	RWR + Curv	Prec@200	0.165
28	0.2	0.5	-inf	RWR + Curv	AveP	0.08502770752215234
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.21
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.165
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.09087061909235414
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.22
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
28	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08793332206879065
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.23
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.17
28	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09032363986227997
29	0.2	0.5	-inf	RWR + Curv	Prec@100	0.2
29	0.2	0.5	-inf	RWR + Curv	Prec@200	0.16
29	0.2	0.5	-inf	RWR + Curv	AveP	0.08447081946849377
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@100	0.2
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	Prec@200	0.17
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv)	AveP	0.08979028711813838
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@100	0.2
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	Prec@200	0.17
29	0.2	0.5	-inf	RWR + Prior(uKIN) + Curv	AveP	0.08740811057126066
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@100	0.21
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	Prec@200	0.175
29	0.2	0.5	-inf	RWR + Prior(uKIN, Curv) + Curv	AveP	0.09001444434523467
0	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.25
0	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.2
0	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.09674771998272111
1	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.25
1	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.22
1	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10680565259501662
2	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.25
2	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.19
2	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10687230729846568
3	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.24
3	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.19
3	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10170303119522249
4	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.25
4	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.225
4	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10444839357934413
5	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.29
5	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.23
5	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11097656804302825
6	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.28
6	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.25
6	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11420133403976208
7	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.25
7	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.21
7	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10319359448437895
8	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.26
8	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.215
8	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10236758959037724
9	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.23
9	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.215
9	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10900867942160218
10	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.28
10	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.22
10	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10567145545969286
11	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.27
11	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.225
11	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11096763758567571
12	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.26
12	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.21
12	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10647234927905175
13	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.3
13	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.215
13	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10872002271491066
14	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.24
14	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.205
14	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.1020632389037443
15	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.26
15	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.185
15	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.10203625535370682
16	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.32
16	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@200	0.24
16	0.2	-inf	0.5	RWR + Prior(RWR)	AveP	0.11358267496114469
17	0.2	-inf	0.5	RWR + Prior(RWR)	Prec@100	0.27
